TimestampUTC,Title,PhotoTakenTime,CreationTime,Latitude,Longitude,HasGeoData,NearestReferencePoint,DistanceMetersToReferencePoint,GooglePhotosOrigin,SourceZipFilename,EntryPath,ExtractedPath,MediaPath,Notes
2024-04-25 16:28:23,IMG_3053.PNG,"Apr 25, 2024, 4:28:23 PM UTC","Sep 4, 2024, 9:15:33 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3053.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3053.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:29:02,IMG_3054.PNG,"Apr 25, 2024, 4:29:02 PM UTC","Sep 4, 2024, 9:15:34 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3054.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3054.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:31:19,IMG_2859.JPG,"Apr 25, 2024, 4:31:19 PM UTC","Sep 4, 2024, 9:15:36 PM UTC",29.063975,-81.0251833,Yes,Observed_PalmVista_like_cluster_from_metadata,3.2,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2859.JPG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_2859.JPG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:32:17,IMG_3055.PNG,"Apr 25, 2024, 4:32:17 PM UTC","Sep 4, 2024, 9:15:35 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3055.PNG.supplemental-metadata(1).json,,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:33:27,IMG_3056.PNG,"Apr 25, 2024, 4:33:27 PM UTC","Sep 4, 2024, 9:15:36 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3056.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3056.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:43:04,IMG_3057.PNG,"Apr 25, 2024, 4:43:04 PM UTC","Sep 4, 2024, 9:15:37 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3057.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3057.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:44:13,IMG_3058.PNG,"Apr 25, 2024, 4:44:13 PM UTC","Sep 4, 2024, 9:15:38 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3058.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3058.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:45:10,IMG_3059.PNG,"Apr 25, 2024, 4:45:10 PM UTC","Sep 4, 2024, 9:15:41 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3059.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3059.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:46:57,IMG_3060.PNG,"Apr 25, 2024, 4:46:57 PM UTC","Sep 4, 2024, 9:15:41 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3060.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3060.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:48:05,IMG_3061.PNG,"Apr 25, 2024, 4:48:05 PM UTC","Sep 4, 2024, 9:15:41 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3061.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3061.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:49:10,IMG_3062.PNG,"Apr 25, 2024, 4:49:10 PM UTC","Sep 4, 2024, 9:15:42 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3062.PNG.supplemental-metadata(1).json,,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:49:54,IMG_3063.PNG,"Apr 25, 2024, 4:49:54 PM UTC","Sep 4, 2024, 9:15:42 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3063.PNG.supplemental-metadata(1).json,,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:50:49,IMG_3064.PNG,"Apr 25, 2024, 4:50:49 PM UTC","Sep 4, 2024, 9:15:43 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3064.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3064.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:54:32,IMG_3065.PNG,"Apr 25, 2024, 4:54:32 PM UTC","Sep 4, 2024, 9:15:43 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3065.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3065.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:56:10,IMG_3066.PNG,"Apr 25, 2024, 4:56:10 PM UTC","Sep 4, 2024, 9:15:44 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3066.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3066.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 16:56:38,IMG_3067.PNG,"Apr 25, 2024, 4:56:38 PM UTC","Sep 4, 2024, 9:15:45 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3067.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3067.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:04:21,IMG_3068.PNG,"Apr 25, 2024, 5:04:21 PM UTC","Sep 4, 2024, 9:15:46 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3068.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3068.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:04:58,IMG_3069.PNG,"Apr 25, 2024, 5:04:58 PM UTC","Sep 4, 2024, 9:15:46 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3069.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3069.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:06:02,IMG_3070.PNG,"Apr 25, 2024, 5:06:02 PM UTC","Sep 4, 2024, 9:15:47 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3070.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3070.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:06:27,IMG_3071.PNG,"Apr 25, 2024, 5:06:27 PM UTC","Sep 4, 2024, 9:15:48 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3071.PNG.supplemental-metadata(1).json,,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:09:50,IMG_3072.PNG,"Apr 25, 2024, 5:09:50 PM UTC","Sep 4, 2024, 9:15:49 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3072.PNG.supplemental-metadata(1).json,,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:10:25,IMG_3073.PNG,"Apr 25, 2024, 5:10:25 PM UTC","Sep 4, 2024, 9:15:49 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3073.PNG.supplemental-metadata(1).json,,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:11:40,IMG_3074.PNG,"Apr 25, 2024, 5:11:40 PM UTC","Sep 4, 2024, 9:15:50 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3074.PNG.supplemental-metadata(1).json,,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:12:57,IMG_3075.PNG,"Apr 25, 2024, 5:12:57 PM UTC","Sep 4, 2024, 9:15:50 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3075.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3075.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:13:10,IMG_3076.PNG,"Apr 25, 2024, 5:13:10 PM UTC","Sep 4, 2024, 9:15:52 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3076.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3076.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:15:21,IMG_3077.PNG,"Apr 25, 2024, 5:15:21 PM UTC","Sep 4, 2024, 9:15:52 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3077.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3077.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
2024-04-25 17:15:48,IMG_3078.PNG,"Apr 25, 2024, 5:15:48 PM UTC","Sep 4, 2024, 9:15:53 PM UTC",,,No,,,"{""mobileUpload"": {""deviceType"": ""IOS_PHONE""}}",,,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3078.PNG.supplemental-metadata.json,C:\Users\thoma\Documents\Cyber Crimes Tools\Takeout Extracted\Takeout\Google Photos\Photos from 2024\IMG_3078.PNG,Coordinates compared only to local known reference points; target address coordinates not geocoded.
